0,0.32950191570881227,0.0,0.16117216117216118
1,0.7597765363128491,0.24571428571428572,0.484304932735426
0,0.5161290322580645,0.0,0.2708333333333333
1,0.8117647058823529,0.28313253012048195,0.45977011494252873
0,0.4888888888888889,0.0,0.2826086956521739
0,0.6111111111111112,0.0,0.3246753246753247
0,0.4126984126984127,0.0,0.3466666666666667
1,1.0,0.9659090909090909,1.0
0,0.4626865671641791,0.0,0.18932038834951456
1,0.634020618556701,0.005263157894736842,0.36893203883495146
1,0.5829383886255924,0.08695652173913043,0.4166666666666667
1,0.6379310344827587,0.30701754385964913,0.4898785425101215
0,0.581151832460733,0.0,0.24742268041237114
0,0.42038216560509556,0.0,0.21875
0,0.5842105263157895,0.0,0.29441624365482233
1,0.6877637130801688,0.07725321888412018,0.5163934426229508
1,0.6766467065868264,0.11042944785276074,0.4725274725274725
1,0.7692307692307693,0.45084745762711864,0.6064516129032258
1,0.7122641509433962,0.08653846153846154,0.536697247706422
1,0.6299212598425197,0.28,0.39436619718309857
0,0.5663716814159292,0.0,0.25833333333333336
0,0.48148148148148145,0.022900763358778626,0.2789115646258503
1,0.7157360406091371,0.0051813471502590676,0.3431372549019608
0,0.3320610687022901,0.0,0.15302491103202848
1,0.7172131147540983,0.07916666666666666,0.4559386973180077
1,0.8782608695652174,0.47345132743362833,0.82
1,0.5298013245033113,0.31543624161073824,0.45
0,0.5721153846153846,0.0,0.22935779816513763
0,0.319672131147541,0.0,0.16535433070866143
0,0.53,0.0,0.26046511627906976
1,0.6197916666666666,0.026595744680851064,0.3415841584158416
1,0.9217391304347826,0.6548672566371682,0.9294117647058824
1,1.0,0.9224806201550387,1.0
1,0.78,0.6071428571428571,0.6699029126213593
0,0.6526946107784432,0.0,0.3551912568306011
0,0.4439461883408072,0.0,0.23376623376623376
1,0.6650246305418719,0.18090452261306533,0.3492647058823529
1,0.7281553398058253,0.034653465346534656,0.3476190476190476
1,0.7620481927710844,0.2896341463414634,0.5677233429394812
1,0.9470198675496688,0.2857142857142857,0.774390243902439
1,0.3684210526315789,0.0,0.19298245614035087
0,0.5328947368421053,0.0,0.21818181818181817
1,0.8615384615384616,0.06282722513089005,0.5047169811320755
1,0.6261682242990654,0.22397476340694006,0.5585585585585585
1,1.0,0.9688715953307393,0.9966996699669967
0,0.5798319327731093,0.0,0.2289156626506024
0,0.40703517587939697,0.0,0.1722488038277512
0,0.5154639175257731,0.0,0.23684210526315788
1,0.5845410628019324,0.04926108374384237,0.29493087557603687
1,0.6171875,0.1693548387096774,0.5037593984962406
1,1.0,0.84251968503937,0.9117647058823529
1,0.9916666666666667,0.8879310344827587,0.9923076923076923
1,0.8351648351648352,0.034482758620689655,0.6470588235294118
1,0.9270833333333334,0.29347826086956524,0.85
0,0.3838383838383838,0.010309278350515464,0.178743961352657
0,0.4928909952606635,0.0,0.2350230414746544
1,1.0,0.9446494464944649,0.8546712802768166
0,0.6139240506329114,0.0,0.2983425414364641
0,0.4380165289256198,0.0,0.2230769230769231
1,0.9727626459143969,0.8300395256916996,0.9270833333333334
1,0.9628099173553719,0.6890756302521008,0.9098039215686274
1,0.7336683417085427,0.07179487179487179,0.4900990099009901
1,0.5138888888888888,0.0,0.25203252032520324
0,0.4152542372881356,0.0,0.1774193548387097
1,0.8451882845188284,0.3021276595744681,0.6437246963562753
1,0.485,0.0,0.24271844660194175
1,0.9506726457399103,0.7808219178082192,0.8395061728395061
1,0.551219512195122,0.23383084577114427,0.2830188679245283
0,0.3612565445026178,0.0,0.16176470588235295
0,0.5321888412017167,0.017467248908296942,0.24583333333333332
